id,category,carbs,calories,protein,fats,fiber,name,restaurant,alcohol,food_type,quantity,unit,old_quantity,show
3298,Other vegetables,2,11,2,0,0,"Turnip Grns&Turnipsfrozen,Cooked,Bld,Drnd,W/Salt","",2,veg,100,gm,100,t
3299,Other vegetables,13,47,2,0,0,"Vegetables,Mxdfrozen,Cooked,Bld,Drnd,W/Salt","",4,veg,100,gm,100,t
3300,Other vegetables,3,11,0,0,0,"Waxgourd,(Chinese Preserving Melon),Cooked,Bld,Drnd,W/Salt","",1,veg,100,gm,100,t
3301,Other vegetables,3,40,5,0,0,"Winged Bean,Immat Seeds,Cooked,Bld,Drnd,W/Salt","",0,veg,100,gm,100,t
3302,Other vegetables,27,102,1,0,0,"Yam,Cooked,Bld,Drnd,Or Bkd,W/Salt","",3,veg,100,gm,100,t
3303,Other vegetables,8,38,0,0,0,"Yambean (Jicama),Cooked,Bld,Drnd,W/Salt","",0,veg,100,gm,100,t
3304,Pulses and Legumes,9,47,2,0,0,"Yardlong Bean,Cooked,Bld,Drnd,W/Salt","",0,veg,100,gm,100,t
3305,cereals,19,88,3,1,0,"Corn,Sweet,White,Raw","",2,veg,100,gm,100,t
3306,cereals,25,114,3,1,0,"Corn,Swt,White,Cooked,Bld,Drnd,Wo/Salt","",2,veg,100,gm,100,t
3307,cereals,25,114,3,1,0,"Corn,Swt,White,Cooked,Bld,Drnd,W/Salt","",2,veg,100,gm,100,t
3308,cereals,15,67,1,0,0,"Corn,Swt,White,Canned,Whl Kernel,Reg Pk,Sol&Liquids","",1,veg,100,gm,100,t
3309,cereals,15,71,1,0,0,"Corn,Swt,White,Canned,Whl Kernel,No Salt,Sol&Liquids","",0,veg,100,gm,100,t
3310,cereals,18,85,2,1,0,"Corn,Swt,White,Canned,Whl Kernel,Drnd Sol","",2,veg,100,gm,100,t
3311,cereals,18,78,1,0,0,"Corn,Swt,White,Canned,Crm Style,Reg Pk","",1,veg,100,gm,100,t
3312,cereals,18,78,1,0,0,"Corn,Swt,White,Canned,Crm Style,No Salt","",1,veg,100,gm,100,t
3313,cereals,19,83,2,0,0,"Corn,Swt,White,Canned,Vacuum Pk,Reg Pk","",2,veg,100,gm,100,t
3314,cereals,19,83,2,0,0,"Corn,Swt,White,Canned,Vacuum Pk,No Salt","",2,veg,100,gm,100,t
3315,cereals,20,92,3,0,0,"Corn,Swt,Whitefrozen,Krnls Cut Off Cob,Unprep","",2,veg,100,gm,100,t
3316,cereals,19,83,2,0,0,"Corn,Swt,Whitefrozen,Krnls Cut Off Cob,Bld,Drnd,Wo/Salt","",2,veg,100,gm,100,t
3317,cereals,19,83,2,0,0,"Corn,Swt,Whitefrozen,Krnls Cut Off Cob,Bld,Drnd,W/Salt","",2,veg,100,gm,100,t
3318,cereals,23,102,3,0,0,"Corn,Swt,Whitefrozen,Krnls On Cob,Unprep","",2,veg,100,gm,100,t
3319,cereals,22,100,3,0,0,"Corn,Swt,Whitefrozen,Krnls On Cob,Cooked,Bld,Drnd,Wo/Salt","",2,veg,100,gm,100,t
3320,cereals,22,97,3,0,0,"Corn,Swt,Whitefrozen,Krnls On Cob,Cooked,Bld,Drnd,W/Salt","",2,veg,100,gm,100,t
3321,Other vegetables,3,16,0,0,0,"Peppers,Swt,Red,Canned,Sol&Liquids","",1,veg,100,gm,100,t
3322,Other vegetables,4,17,1,0,0,"Peppers,Swt,Redfrozen,Chopd,Unprep","",1,veg,100,gm,100,t
3323,Other vegetables,3,21,0,0,0,"Peppers,Swt,Redfrozen,Chopd,Cooked,Bld,Drnd,Wo/Salt","",0,veg,100,gm,100,t
3324,Other vegetables,3,21,0,0,0,"Peppers,Swt,Redfrozen,Chopd,Cooked,Bld,Drnd,W/Salt","",0,veg,100,gm,100,t
3325,Other vegetables,5,25,1,0,0,"Sesbania Flower,Cooked,Stmd,W/Salt","",0,veg,100,gm,100,t
3326,Other vegetables,6,96,8,4,0,"Soybeans,Mature Seeds,Sprouted,Cooked,Stmd,W/Salt","",0,veg,100,gm,100,t
3327,Other vegetables,9,150,13,7,0,"Soybeans,Mature Seeds,Sprouted,Cooked,Stir-Fried,W/Salt","",0,veg,100,gm,100,t
3328,Other vegetables,2,24,1,0,0,"Dock,Cooked,Bld,Drnd,W/Salt","",0,veg,100,gm,100,t
3329,Other vegetables,21,124,8,0,0,"Lentils,Sprouted,Cooked,Stir-Fried,W/Salt","",0,veg,100,gm,100,t
3330,Other vegetables,20,87,1,0,0,"Mountain Yam,Hawaii,Cooked,Stmd,W/Salt","",0,veg,100,gm,100,t
3331,Other vegetables,10,30,0,0,0,"Tree Fern,Cooked,W/Salt","",3,veg,100,gm,100,t
3332,Other vegetables,14,101,2,4,0,"Potatoes,Mshd,Prep From Granules,Wo/Milk,Whl Milk&Margarine","",2,veg,100,gm,100,t
3333,Other vegetables,15,108,1,5,0,"Potatoes,Mshd,Prep From Flakes,Wo/Milk,Whl Milk&Margarine","",2,veg,100,gm,100,t
3334,Other vegetables,68,288,17,3,0,"Peppers,Swt,Red,Freeze-Dried","",21,veg,100,gm,100,t
3335,Pulses and Legumes,4,18,1,0,0,"Beans,Snap,Yel,Canned,Reg Pk,Drnd Sol","",1,veg,100,gm,100,t
3336,Pulses and Legumes,4,18,1,0,0,"Beans,Snap,Yel,Canned,No Salt,Drnd Sol","",1,veg,100,gm,100,t
3337,Other vegetables,16,104,1,4,0,"Potatoes,Mshd,Home-Prepared,Whl Milk&Butter","",2,veg,100,gm,100,t
3338,Other vegetables,27,113,1,0,0,Catsup,"",1,veg,100,gm,100,t
3339,Miscellaneous,4,15,0,0,0,"Pickles,Cucumber,Dill","",1,veg,100,gm,100,t
3340,Miscellaneous,31,126,0,0,0,"Pickle,Cucumber,Sweet","",1,veg,100,gm,100,t
3341,Miscellaneous,2,7,0,0,0,"Pickle,Cucumber,Sour","",1,veg,100,gm,100,t
3342,Miscellaneous,5,19,1,0,0,"Pimento,Canned","",1,veg,100,gm,100,t
3343,Miscellaneous,23,97,1,0,0,"Pickle Relish,Hot Dog","",1,veg,100,gm,100,t
3344,Miscellaneous,35,141,0,0,0,"Pickle Relish,Sweet","",1,veg,100,gm,100,t
3345,Miscellaneous,2,7,0,0,0,"Pickle,Cucumber,Sour,Lo Na","",1,veg,100,gm,100,t
3346,Miscellaneous,4,15,0,0,0,"Pickles,Cucumber,Dill,Lo Na","",1,veg,100,gm,100,t
3347,Miscellaneous,31,126,0,0,0,"Pickle,Cucumber,Swt,Lo Na","",1,veg,100,gm,100,t
3348,Miscellaneous,27,113,1,0,0,"Catsup,Low Sodium","",1,veg,100,gm,100,t
3349,Miscellaneous,7,30,2,0,0,"Mushrooms,Enoki,Raw","",2,veg,100,gm,100,t
3350,Other vegetables,6,27,1,0,0,"Peppers,Sweet,Yellow,Raw","",0,veg,100,gm,100,t
3351,Other vegetables,4,22,1,0,0,"Radicchio,Raw","",0,veg,100,gm,100,t
3352,Other vegetables,3,22,2,0,0,"Squash,Zucchini,Baby,Raw","",1,veg,100,gm,100,t
3353,Miscellaneous,5,28,0,1,0,"Tomatillos,Raw","",1,veg,100,gm,100,t
3354,fruits,55,257,14,2,0,"Tomatoes,Sun-Dried","",12,veg,100,gm,100,t
3355,fruits,23,217,5,14,0,"Tomatoes,Sun-Dried,Packed In Oil,Drnd","",5,veg,100,gm,100,t
3356,Other vegetables,7,23,1,0,0,"Fennel,Bulb,Raw","",3,veg,100,gm,100,t
3357,Miscellaneous,34,132,0,0,0,"Pickle Relish,Hamburger","",3,veg,100,gm,100,t
3358,Leafy Vegetables,3,24,2,0,0,"Arugula,Raw","",1,veg,100,gm,100,t
3359,Other vegetables,8,33,0,0,0,"Carrots,Baby,Raw","",1,veg,100,gm,100,t
3360,Other vegetables,4,24,2,0,0,"Hearts Of Palm,Canned","",2,veg,100,gm,100,t
3361,Other vegetables,69,259,10,5,0,"Peppers,Hot Chile,Sun-Dried","",28,veg,100,gm,100,t
3363,Other vegetables,3,10,1,0,0,"Nopales,Cooked,Wo/Salt","",2,veg,100,gm,100,t
3364,Leafy Vegetables,6,26,2,0,0,"Cauliflower,Green,Raw","",3,veg,100,gm,100,t
3365,Leafy Vegetables,6,26,3,0,0,"Cauliflower,Grn,Cooked,No Salt","",3,veg,100,gm,100,t
3366,Leafy Vegetables,6,26,3,0,0,"Cauliflower,Grn,Cooked,Salt","",3,veg,100,gm,100,t
3367,Leafy Vegetables,3,16,1,0,0,"Broccoli,Chinese,Cooked","",2,veg,100,gm,100,t
3368,Leafy Vegetables,2,14,1,0,0,"Cabbage,Napa,Cooked","",0,veg,100,gm,100,t
3369,Leafy Vegetables,4,18,2,0,0,"Cilantro,Raw","",2,veg,100,gm,100,t
3370,Leafy Vegetables,25,112,1,0,0,"Lemon Grass (Citronella),Raw","",0,veg,100,gm,100,t
3371,Pulses and Legumes,17,108,7,0,0,"Beans,Fava,In Pod,Raw","",0,veg,100,gm,100,t
3372,Leafy Vegetables,17,66,5,2,0,"Grape Leaves,Raw","",11,veg,100,gm,100,t
3373,Leafy Vegetables,11,81,4,1,0,"Grape Leaves,Canned","",0,veg,100,gm,100,t
3374,Other vegetables,5,18,1,0,0,"Pepper,Banana,Raw","",3,veg,100,gm,100,t
3375,Other vegetables,6,22,1,0,0,"Pepper,Sano,Raw","",3,veg,100,gm,100,t
3376,Other vegetables,51,240,11,8,0,"Pepper,Ancho,Dried","",21,veg,100,gm,100,t
3377,Other vegetables,5,23,1,0,0,"Peppers,Jalapeno,Raw","",2,veg,100,gm,100,t
3378,Other vegetables,4,16,0,0,0,"Peppers,Chili,Grn,Canned","",1,veg,100,gm,100,t
3379,Other vegetables,6,33,0,0,0,"Peppers,Hungarian,Raw","",0,veg,100,gm,100,t
3380,Other vegetables,51,289,12,15,0,"Peppers,Pasilla,Dried","",26,veg,100,gm,100,t
3381,Other vegetables,7,20,0,0,0,"Epazote,Raw","",3,veg,100,gm,100,t
3382,Other vegetables,19,78,4,2,0,"Fireweed,Leaves,Raw","",10,veg,100,gm,100,t
3383,Leafy Vegetables,2,21,2,0,0,"Malabar Spinach,Cooked","",2,veg,100,gm,100,t
3384,Miscellaneous,6,36,4,0,0,"Mushroom,Oyster,Raw","",2,veg,100,gm,100,t
3385,Miscellaneous,73,55,9,0,0,"Fungi,Cloud Ears,Dried","",70,veg,100,gm,100,t
3386,Miscellaneous,4,30,3,0,0,"Mushrooms,Strainedaw,Canned,Drnd Sol","",2,veg,100,gm,100,t
3387,Leafy Vegetables,3,20,2,0,0,Spinach Raw,"",2,veg,100,gm,100,t
3388,Poultry Products,0,70,6,4,0,Whole Egg Raw,"",0,nonveg,1,Piece,1,t
3389,Fishes/Seafood,0,99,20,1,0,Prawns,"",0,nonveg,100,gm,100,t
3390,Fishes/Seafood,0,196,22,12,0,Fish,"",0,nonveg,100,gm,100,t
3391,Fruits,11,41,1,0,0,Grapefruit,"",1,veg,100,gm,100,t
3392,Milk and Milk Products,0,110,7,9,0,Cheese Slice,"",0,veg,1,Piece,1,t
3393,Fishes/Seafood,0,95,20,1,0,Crab Legs,"",0,nonveg,100,gm,100,t
3394,Other Vegetables,9,34,1,0,0,Onion,"",1,veg,100,gm,100,t
3395,Fruits,3,16,0,0,0,Tomato,"",1,veg,100,gm,100,t
3396,Other Vegetables,27,103,1,0,0,Yam,"",4,veg,100,gm,100,t
3397,Milk and Milk Products,1,402,25,33,0,Cheddar Cheese,"",0,veg,100,gm,100,t
3398,Bakery Products,49,250,9,3,0,White Bread,"",2,veg,100,gm,100,t
3399,Bakery Products,56,262,9,1,0,Pita Bread (Naan),"",2,veg,100,gm,100,t
3400,Miscellaneous,14,154,8,10,0,Hummus,"",6,veg,113,gm,113,t
3401,Miscellaneous,31,148,6,0,0,Spaghetti Pasta,"",1,veg,100,gm,100,t
3402,Nuts and Oilseeds,11,45,1,0,0,Apricots Raw,"",2,veg,100,gm,100,t
3403,Miscellaneous,18,72,7,0,0,Moong Dal Salted,"",8,veg,100,gm,100,t
3404,Miscellaneous,53,445,5,27,0,Veg Machurian (1 Serving),"",10,veg,442,gm,442,t
3405,Miscellaneous,25,131,4,2,0,Instant Noodles,"",1,veg,100,gm,100,t
3406,Beverages-Non Alchoholic,9,36,0,0,0,Limca,"",0,veg,100,ml,100,t
3407,Beverages-Non Alchoholic,10,40,0,0,0,Cold Drinked (Aerated),"",0,veg,100,ml,100,t
3408,Milk and Milk Products,7,63,5,1,0,Plain Greek Yoghurt,"",0,veg,100,gm,100,t
3409,Miscellaneous,37,304,3,17,0,Medium French Fries,"",3,veg,100,gm,100,t
3410,Meat Products,4,121,11,6,0,Chicken Curry,"",0,nonveg,100,gm,100,t
3411,Sugars,25,324,5,22,0,Cheesecake,"",0,veg,100,gm,100,t
3412,Fishes/Seafood,25,310,27,18,0,Fish Taco,"",16,nonveg,1,Piece,1,t
3413,Beverages-Non Alchoholic,11,46,0,0,0,Red Bull,"",0,veg,100,ml,100,t
3414,Other Vegetables,9,35,1,0,0,Beets (Red),"",2,veg,100,gm,100,t
3415,Cereals,77,364,9,4,0,Museli (Plain),"",7,veg,100,gm,100,t
3416,Meat Products,0,187,29,7,0,Grilled Chicken Breast,"",0,nonveg,100,gm,100,t
3417,Meat Products,4,212,23,11,0,Tandoori Chicken Leg,"",1,nonveg,100,gm,100,t
3418,Miscellaneous,21,595,23,49,0,Salted Peanuts,"",8,veg,100,gm,100,t
3419,Sugars,39,325,7,15,0,Gulab Jamun,"",0,veg,100,gm,100,t
3420,Sugars,48,214,3,1,0,Rasgulla,"",0,veg,100,gm,100,t
3421,Nuts and Oilseeds,22,565,21,49,0,Almonds,"",12,veg,100,gm,100,t
3422,Nuts and Oilseeds,30,604,16,47,0,Cashewnuts,"",3,veg,100,gm,100,t
3423,Nuts and Oilseeds,27,553,20,44,0,Pistachios,"",10,veg,100,gm,100,t
3424,Nuts and Oilseeds,79,318,3,0,0,Brown Raisins,"",3,veg,100,gm,100,t
3425,Nuts and Oilseeds,63,237,3,0,0,Dried Figs,"",9,veg,100,gm,100,t
3426,Miscellaneous,59,296,25,3,0,Papad,"",18,veg,100,gm,100,t
3427,Miscellaneous,52,340,6,12,0,Paani Puri,"",2,veg,100,gm,100,t
3428,Miscellaneous,40,280,6,11,0,Bhelpuri,"",2,veg,100,gm,100,t
3429,Miscellaneous,30,225,16,5,0,Dahi Puri Chaat Plate,"",1,veg,8,Piece,8,t
3430,Other Vegetables,3,24,3,0,0,Mushrooms Piece,"",1,veg,100,gm,100,t
3431,Miscellaneous,22,102,2,0,0,Brown Rice,"",1,veg,100,gm,100,t
3432,Nuts and Oilseeds,64,337,15,1,0,Lotus Seeds,"",0,veg,100,gm,100,t
3433,Sugars,35,212,11,4,0,Puran Poli (Puri),"",2,veg,1,Piece,1,t
3434,Miscellaneous,40,306,7,12,0,Sev Puri,"",0,veg,6,Piece,6,t
3435,Beverages-Non Alchoholic,5,57,4,2,0,Buttermilk,"",0,veg,100,ml,100,t
3436,Fats and Edible Oils,0,733,0,81,0,Pastaurized Butter,"",0,veg,100,gm,100,t
3437,Meat Products,6,94,16,0,0,"Beef, Extract, Bonox","",0,nonveg,100,gm,100,t
3438,Condiments and Spices,15,31,18,5,0,"Basil, Dried","",38,veg,100,gm,100,t
3439,Condiments and Spices,40,153,10,6,0,"Cardamom, Seeds, Ground","",28,veg,100,gm,100,t
3440,Condiments and Spices,20,145,12,16,0,Chilli (Chili) Powder,"",34,veg,100,gm,100,t
3441,Condiments and Spices,29,217,14,16,0,"Chilli (Chili), Dried, Ground","",27,veg,100,gm,100,t
3442,Condiments and Spices,25,-74,4,2,0,"Cinnamon, Dried, Ground","",54,veg,100,gm,100,t
3443,Condiments and Spices,30,166,6,17,0,"Cloves, Dried, Ground","",34,veg,100,gm,100,t
3444,Condiments and Spices,10,97,13,19,0,"Coriander Seed, Dried, Ground","",43,veg,100,gm,100,t
3445,Condiments and Spices,33,397,18,25,0,"Cumin (Cummin) Seed, Dried, Ground","",10,veg,100,gm,100,t
3446,Condiments and Spices,30,189,12,13,0,Curry Powder,"",27,veg,100,gm,100,t
3447,Condiments and Spices,33,186,23,6,0,Fenugreek Seed,"",24,veg,100,gm,100,t
3448,Condiments and Spices,58,257,8,4,0,"Ginger, Dried, Ground","",13,veg,100,gm,100,t
3449,Condiments and Spices,22,54,11,9,0,"Herbs, Mixed, Dried","",39,veg,100,gm,100,t
3450,Condiments and Spices,17,521,29,39,0,Mustard Powder,"",5,veg,100,gm,100,t
3451,Condiments and Spices,27,390,6,37,0,"Nutmeg, Dried, Ground","",20,veg,100,gm,100,t
3452,Condiments and Spices,26,10,9,4,0,"Oregano Or Marjoram, Dried","",42,veg,100,gm,100,t
3453,Condiments and Spices,19,109,14,12,0,"Paprika, Dry Powder","",34,veg,100,gm,100,t
3454,Condiments and Spices,42,130,10,2,0,"Pepper, Ground, Black Or White","",26,veg,100,gm,100,t
3455,Condiments and Spices,18,102,9,16,0,"Rosemary, Dried","",40,veg,100,gm,100,t
3456,Condiments and Spices,20,78,10,12,0,"Sage, Dried","",40,veg,100,gm,100,t
3457,Condiments and Spices,0,0,0,0,0,"Salt Substitute, Potassium Chloride","",0,veg,100,gm,100,t
3458,Condiments and Spices,0,0,0,0,0,"Salt, Cooking","",0,veg,100,gm,100,t
3459,Condiments and Spices,0,0,0,0,0,"Salt, Flavoured","",0,veg,100,gm,100,t
3460,Condiments and Spices,0,0,0,0,0,"Salt, Rock","",0,veg,100,gm,100,t
3461,Condiments and Spices,0,0,0,0,0,"Salt, Sea","",0,veg,100,gm,100,t
3462,Condiments and Spices,0,0,0,0,0,"Salt, Table, Iodised","",0,veg,100,gm,100,t
3463,Condiments and Spices,0,0,0,0,0,"Salt, Table, Non-Iodised","",0,veg,100,gm,100,t
3464,Condiments and Spices,0,0,0,0,0,"Salt, Not Further Defined","",0,veg,100,gm,100,t
3465,Condiments and Spices,39,179,5,4,0,"Seasoning Mix, Chilli-Based, For Tacos","",9,veg,100,gm,100,t
3466,Condiments and Spices,27,160,5,19,0,"Spice, Mixed Or All Spice","",36,veg,100,gm,100,t
3467,Condiments and Spices,22,215,11,8,0,"Stock, Dry Powder Or Cube","",0,veg,100,gm,100,t
3468,Condiments and Spices,0,4,0,0,0,"Stock, Liquid, All Flavours (Except Fish), Prepared From Commercial Powder Or Cube","",0,veg,100,gm,100,t
3469,Condiments and Spices,0,16,2,0,0,"Stock, Liquid, All Flavours (Except Fish), Homemade From Basic Ingredients","",0,veg,100,gm,100,t
3470,Fishes/Seafood,0,5,0,0,0,"Stock, Liquid, Fish, Commercial","",0,nonveg,100,gm,100,t
3471,Fishes/Seafood,0,16,2,0,0,"Stock, Liquid, Fish, Homemade From Basic Ingredients","",0,nonveg,100,gm,100,t
3472,Condiments and Spices,22,215,11,8,0,"Stock, Dry Powder Or Cube, Reduced Salt","",0,veg,100,gm,100,t
3473,Condiments and Spices,0,4,0,0,0,"Stock, Liquid, All Flavours, Reduced Salt, Prepared From Commercial Powder Or Cube","",0,veg,100,gm,100,t
3474,Condiments and Spices,29,54,8,6,0,"Thyme, Dried, Ground","",37,veg,100,gm,100,t
3475,Condiments and Spices,46,209,7,8,0,"Turmeric, Dried, Ground","",21,veg,100,gm,100,t
3476,Condiments and Spices,20,83,0,0,0,"Baking Powder, Dry Powder","",0,veg,100,gm,100,t
3477,Condiments and Spices,0,0,0,0,0,"Baking Soda (Bicarbonate), Dry Powder","",0,veg,100,gm,100,t
3478,Condiments and Spices,0,0,0,0,0,"Cream Of Tartar, Dry Powder","",0,veg,100,gm,100,t
3479,Condiments and Spices,0,341,84,0,0,"Gelatine, All Types","",0,veg,100,gm,100,t
3480,Miscellaneous,4,544,6,62,0,"Lecithin, Soy, Granules","",15,veg,100,gm,100,t
3481,Condiments and Spices,14,57,0,0,0,"Vanilla, Artificial","",0,veg,100,gm,100,t
3482,Condiments and Spices,4,59,13,2,0,"Yeast, Bakers, Compressed","",8,veg,100,gm,100,t
3483,Condiments and Spices,6,137,36,5,0,"Yeast, Dry Powder","",19,veg,100,gm,100,t
3484,Condiments and Spices,0,0,0,0,0,Caffeine,"",0,veg,100,gm,100,t
3485,Miscellaneous,0,0,0,0,0,Calcium,"",0,veg,100,gm,100,t
3486,Miscellaneous,0,0,0,0,0,Fibre,"",100,veg,100,gm,100,t
3487,Miscellaneous,0,0,0,0,0,Folic Acid,"",0,veg,100,gm,100,t
3488,Miscellaneous,0,0,0,0,0,Iodine,"",0,veg,100,gm,100,t
3489,Miscellaneous,100,400,0,0,0,Maltodextrin,"",0,veg,100,gm,100,t
3490,Miscellaneous,100,400,0,0,0,Oligosaccharide,"",0,veg,100,gm,100,t
3491,Miscellaneous,0,0,0,0,0,Thiamin,"",0,veg,100,gm,100,t
3492,Miscellaneous,0,0,0,0,0,Beta-Carotene,"",0,veg,100,gm,100,t
3493,Miscellaneous,0,0,0,0,0,Vitamin C,"",0,veg,100,gm,100,t
3494,Miscellaneous,0,0,0,0,0,Vitamin E,"",0,veg,100,gm,100,t
3495,Beverages- Alcholic,1,36,0,0,4,"Beer, Lager Or Ale Style (Alcohol 5% V/V & Above)","",0,veg,100,gm,100,t
3496,Beverages- Alcholic,2,34,0,0,3,"Beer, Lager Or Ale Style (Alcohol 4.6% V/V)","",0,veg,100,gm,100,t
3497,Beverages- Alcholic,2,29,0,0,2,"Beer, Lager Or Ale Style, Mid Strength (Alcohol 3.5% V/V)","",0,veg,100,gm,100,t
3498,Beverages- Alcholic,2,25,0,0,2,"Beer, Lager Or Ale Style, Reduced Alcohol Or Light Beer (Alcohol 2.5% V/V)","",0,veg,100,gm,100,t
3499,Beverages- Alcholic,2,32,0,0,3,"Beer, Flavoured (Alcohol 4% V/V)","",0,veg,100,gm,100,t
3500,Beverages- Alcholic,2,36,0,0,3,"Beer, Home-Brewed, Full Strength","",0,veg,100,gm,100,t
3501,Beverages- Alcholic,2,25,0,0,2,"Beer, Home-Brewed, Reduced Alcohol, Mid-Strength, Or Light Beer","",0,veg,100,gm,100,t
3502,Beverages- Alcholic,3,53,0,0,5,"Beer, Stout (Alcohol 6% V/V)","",0,veg,100,gm,100,t
3503,Beverages- Alcholic,2,33,0,0,3,"Beer, Not Further Defined","",0,veg,100,gm,100,t
3504,Beverages- Alcholic,1,320,0,0,44,Bitters,"",0,veg,100,gm,100,t
3505,Beverages- Alcholic,0,216,0,0,30,Brandy,"",0,veg,100,gm,100,t
3506,Beverages- Alcholic,0,73,0,0,10,"Brandy, Cooked","",0,veg,100,gm,100,t
3507,Beverages- Alcholic,24,317,0,0,31,Cointreau,"",0,veg,100,gm,100,t
3508,Beverages-Non Alchoholic,4,44,0,0,3,"Cider, Apple, Alcoholic, Draught Style","",0,veg,100,gm,100,t
3509,Beverages-Non Alchoholic,3,38,0,0,3,"Cider, Apple, Alcoholic, Dry Style","",0,veg,100,gm,100,t
3510,Beverages-Non Alchoholic,6,53,0,0,3,"Cider, Apple, Alcoholic, Sweet Style","",0,veg,100,gm,100,t
3511,Beverages-Non Alchoholic,4,45,0,0,3,"Cider, Apple, Alcoholic, Not Further Defined","",0,veg,100,gm,100,t
3512,Beverages-Non Alchoholic,5,47,0,0,3,"Cider, Pear (Perry), Alcoholic","",0,veg,100,gm,100,t
